tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,pax_city1,pax_city2
Table1a,2022,1,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,11697,CAK,FLL,1080,14,228.4,AA,0.813,237.93,UA,0.1545,196.45,,,202211087411697CAKFLL,265889,15370165
Table1a,2022,1,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,9,235.15,AA,0.9059,231.26,NK,0.0118,52,,,202211087413303CAKMIA,265889,23949892
Table1a,2022,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,10800,CAK,BUR,2073,0,393.7,UA,0.5,207,UA,0.5,207,,,202211087410800CAKBUR,265889,3054729
Table1a,2022,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,9,344.86,UA,0.5556,320.82,UA,0.5556,320.82,,,202211087412892CAKLAX,265889,32326616
Table1a,2022,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,2,344.63,UA,0.8947,348.49,UA,0.8947,348.49,,,202211087414908CAKSNA,265889,5536313
Table1a,2022,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,11,88.49,G4,1,88.49,G4,1,88.49,,,202211087414112CAKPIE,265889,1221120
Table1a,2022,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,101,113.8,NK,0.5926,91.87,NK,0.5926,91.87,,,202211087415304CAKTPA,265889,10539459
Table1a,2022,1,30647,33495,"Cleveland, OH (Metropolitan Area)","New Orleans, LA",10874,13495,CAK,MSY,917,37,145.24,MX,0.8024,112.29,MX,0.8024,112.29,,,202211087413495CAKMSY,265889,5931899
Table1a,2022,2,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",10874,11298,CAK,DFW,1023,11,397.65,AA,0.5481,433.7,UA,0.3558,370.41,,,202221087411298CAKDFW,265889,35345138
Table1a,2022,2,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",10874,11292,CAK,DEN,1224,5,414.17,UA,0.6279,475.39,AA,0.3721,310.88,,,202221087411292CAKDEN,265889,33773832
Table1a,2022,2,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",10874,14107,CAK,PHX,1754,8,516.6,AA,0.5342,562.77,UA,0.4658,463.64,,,202221087414107CAKPHX,265889,21852586
Table1a,2022,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,8,506.77,UA,0.8889,481.22,UA,0.8889,481.22,,,202221087414747CAKSEA,265889,22157862
Table1a,2022,2,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",10874,10693,CAK,BNA,448,25,150.38,MX,0.6457,85.88,MX,0.6457,85.88,,,202221087410693CAKBNA,265889,9829062
Table1a,2022,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,10821,CAK,BWI,314,0,339.8,,,,,,,,,202221087410821CAKBWI,265889,11151169
Table1a,2022,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,11278,CAK,DCA,314,21,180.38,AA,1,180.38,AA,1,180.38,,,202221087411278CAKDCA,265889,11553850
Table1a,2022,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,12264,CAK,IAD,314,0,173,,,,,,,,,202221087412264CAKIAD,265889,10266324
Table1a,2022,2,30647,31135,"Cleveland, OH (Metropolitan Area)","Myrtle Beach, SC",10874,13577,CAK,MYR,557,18,135.91,NK,0.6369,73.34,NK,0.6369,73.34,,,202221087413577CAKMYR,265889,1706591
Table1a,2022,2,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12266,CAK,IAH,1106,11,381.12,UA,0.6117,416.23,AA,0.3107,356.09,,,202221087412266CAKIAH,265889,19814052
Table1a,2022,2,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",10874,13204,CAK,MCO,895,141,129.58,NK,0.8414,99.6,NK,0.8414,99.6,,,202221087413204CAKMCO,265889,24469733
Table1a,2022,2,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",10874,13487,CAK,MSP,657,6,291.47,UA,0.6,296.4,AA,0.3818,284.94,,,202221087413487CAKMSP,265889,15242089
Table1a,2022,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,11618,CAK,EWR,459,0,407.67,UA,1,407.67,UA,1,407.67,,,202221087411618CAKEWR,265889,21774690
Table1a,2022,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12197,CAK,HPN,459,0,245,AA,1,245,AA,1,245,,,202221087412197CAKHPN,265889,916700
Table1a,2022,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12391,CAK,ISP,459,0,195,AA,1,195,AA,1,195,,,202221087412391CAKISP,265889,611749
Table1a,2022,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12478,CAK,JFK,459,1,322.6,AA,1,322.6,AA,1,322.6,,,202221087412478CAKJFK,265889,27154885
Table1a,2022,2,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12953,CAK,LGA,459,3,235.15,AA,0.9259,233.86,AA,0.9259,233.86,,,202221087412953CAKLGA,265889,14367463
Table1a,2022,2,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,30,201.1,NK,0.6015,118.89,NK,0.6015,118.89,,,202221087414635CAKRSW,265889,5132694
Table1a,2022,2,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",10874,12889,CAK,LAS,1846,10,453.01,AA,0.5,441.13,AA,0.5,441.13,,,202221087412889CAKLAS,265889,25480500
Table1a,2022,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,4,462.27,UA,0.7778,461.79,UA,0.7778,461.79,,,202221087414771CAKSFO,265889,20411420
Table1a,2022,2,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14831,CAK,SJC,2187,1,497.86,UA,1,497.86,UA,1,497.86,,,202221087414831CAKSJC,265889,5590137
Table1a,2022,2,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,11697,CAK,FLL,1080,10,267.41,AA,0.9438,261.43,NK,0.0112,50.4,,,202221087411697CAKFLL,265889,15370165
Table1a,2022,2,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,10,313.37,AA,0.908,324.36,NK,0.046,116,,,202221087413303CAKMIA,265889,23949892
Table1a,2022,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,11,425.95,UA,0.5918,454.17,AA,0.3571,366.15,,,202221087412892CAKLAX,265889,32326616
Table1a,2022,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12954,CAK,LGB,2073,0,677,AA,1,677,AA,1,677,,,202221087412954CAKLGB,265889,1600987
Table1a,2022,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,1,538.33,AA,0.6667,601.83,UA,0.3333,411.33,,,202221087413891CAKONT,265889,2840758
Table1a,2022,2,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,3,450,UA,0.913,445.23,UA,0.913,445.23,,,202221087414908CAKSNA,265889,5536313
Table1a,2022,2,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,63,89.79,G4,1,89.79,G4,1,89.79,,,202221087414112CAKPIE,265889,1221120
Table1a,2022,2,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,65,153.87,MX,0.3831,115.09,NK,0.3,88.14,,,202221087415304CAKTPA,265889,10539459
Table1a,2022,2,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",10874,14679,CAK,SAN,2045,7,527.04,UA,0.5556,527.79,AA,0.4444,526.1,,,202221087414679CAKSAN,265889,11162224
Table1a,2022,2,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",10874,14100,CAK,PHL,363,13,241.02,AA,0.9917,241.83,AA,0.9917,241.83,,,202221087414100CAKPHL,265889,12421168
Table1a,2022,2,30647,34986,"Cleveland, OH (Metropolitan Area)","Sarasota/Bradenton, FL",10874,14986,CAK,SRQ,967,109,115.51,G4,0.9125,100.44,G4,0.9125,100.44,,,202221087414986CAKSRQ,265889,1911999
Table1a,2022,3,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",10874,11298,CAK,DFW,1023,11,413.64,AA,0.5612,435.65,UA,0.4184,388.54,,,202231087411298CAKDFW,265889,35345138
Table1a,2022,3,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",10874,11292,CAK,DEN,1224,4,425.34,UA,0.5556,431,AA,0.4167,429.53,,,202231087411292CAKDEN,265889,33773832
Table1a,2022,3,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",10874,14107,CAK,PHX,1754,12,397.46,AA,0.6296,427.23,UA,0.3704,346.84,,,202231087414107CAKPHX,265889,21852586
Table1a,2022,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,7,431.4,UA,0.6406,465.24,AA,0.3281,336.21,,,202231087414747CAKSEA,265889,22157862
Table1a,2022,3,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",10874,10693,CAK,BNA,448,29,150.01,MX,0.6306,82.82,MX,0.6306,82.82,,,202231087410693CAKBNA,265889,9829062
Table1a,2022,3,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,11278,CAK,DCA,314,16,213.64,AA,1,213.64,AA,1,213.64,,,202231087411278CAKDCA,265889,11553850
Table1a,2022,3,30647,31135,"Cleveland, OH (Metropolitan Area)","Myrtle Beach, SC",10874,13577,CAK,MYR,557,9,235.27,AA,0.9877,236.08,UA,0.0123,171,,,202231087413577CAKMYR,265889,1706591
Table1a,2022,3,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12191,CAK,HOU,1106,0,434.17,AA,0.6667,586,AA,0.6667,586,,,202231087412191CAKHOU,265889,6462948
Table1a,2022,3,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12266,CAK,IAH,1106,12,331.54,UA,0.5702,324.16,UA,0.5702,324.16,,,202231087412266CAKIAH,265889,19814052
Table1a,2022,3,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",10874,13204,CAK,MCO,895,21,272.79,AA,0.9312,273.55,UA,0.0635,268.42,,,202231087413204CAKMCO,265889,24469733
Table1a,2022,3,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",10874,13487,CAK,MSP,657,8,304.99,UA,0.8077,307.97,AA,0.1795,279.71,,,202231087413487CAKMSP,265889,15242089
Table1a,2022,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,11618,CAK,EWR,459,0,339.5,UA,1,339.5,UA,1,339.5,,,202231087411618CAKEWR,265889,21774690
Table1a,2022,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12197,CAK,HPN,459,0,320.25,AA,1,320.25,AA,1,320.25,,,202231087412197CAKHPN,265889,916700
Table1a,2022,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12478,CAK,JFK,459,0,296.48,AA,0.75,336.67,AA,0.75,336.67,,,202231087412478CAKJFK,265889,27154885
Table1a,2022,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12953,CAK,LGA,459,3,250.39,AA,1,250.39,AA,1,250.39,,,202231087412953CAKLGA,265889,14367463
Table1a,2022,3,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,11,278.05,AA,0.9612,281.54,UA,0.0291,183,,,202231087414635CAKRSW,265889,5132694
Table1a,2022,3,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",10874,12889,CAK,LAS,1846,17,395.93,AA,0.5621,424.74,UA,0.4379,358.96,,,202231087412889CAKLAS,265889,25480500
Table1a,2022,3,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,6,507.48,UA,0.5932,548.18,AA,0.3559,443.46,,,202231087414771CAKSFO,265889,20411420
Table1a,2022,3,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14831,CAK,SJC,2187,1,501.73,UA,0.8571,482.35,UA,0.8571,482.35,,,202231087414831CAKSJC,265889,5590137
Table1a,2022,3,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,11697,CAK,FLL,1080,8,313.71,AA,0.9733,313.01,AA,0.9733,313.01,,,202231087411697CAKFLL,265889,15370165
Table1a,2022,3,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,4,371.53,AA,0.9444,358.55,AA,0.9444,358.55,,,202231087413303CAKMIA,265889,23949892
Table1a,2022,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,10800,CAK,BUR,2073,0,590.5,AA,1,590.5,AA,1,590.5,,,202231087410800CAKBUR,265889,3054729
Table1a,2022,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,9,439.31,UA,0.5875,484.11,AA,0.3875,346,,,202231087412892CAKLAX,265889,32326616
Table1a,2022,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,2,528,AA,0.7143,491.4,AA,0.7143,491.4,,,202231087413891CAKONT,265889,2840758
Table1a,2022,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,3,615.29,UA,0.6667,665.5,AA,0.2333,574.36,,,202231087414908CAKSNA,265889,5536313
Table1a,2022,3,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,68,89.62,G4,1,89.62,G4,1,89.62,,,202231087414112CAKPIE,265889,1221120
Table1a,2022,3,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,50,158.15,MX,0.6703,98.45,MX,0.6703,98.45,,,202231087415304CAKTPA,265889,10539459
Table1a,2022,3,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",10874,14679,CAK,SAN,2045,7,453.4,UA,0.5167,461.38,AA,0.4833,444.86,,,202231087414679CAKSAN,265889,11162224
Table1a,2022,3,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",10874,14100,CAK,PHL,363,1,239.82,AA,1,239.82,AA,1,239.82,,,202231087414100CAKPHL,265889,12421168
Table1a,2022,4,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",10874,11298,CAK,DFW,1023,8,408.14,AA,0.5974,452.78,UA,0.3896,334.89,,,202241087411298CAKDFW,265889,35345138
Table1a,2022,4,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",10874,11292,CAK,DEN,1224,5,363.31,UA,0.875,338.92,UA,0.875,338.92,,,202241087411292CAKDEN,265889,33773832
Table1a,2022,4,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",10874,14107,CAK,PHX,1754,12,458.26,AA,0.5505,490.57,UA,0.4312,418.42,,,202241087414107CAKPHX,265889,21852586
Table1a,2022,4,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,5,386.98,UA,0.7917,310.17,UA,0.7917,310.17,,,202241087414747CAKSEA,265889,22157862
Table1a,2022,4,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",10874,10693,CAK,BNA,448,21,157.54,MX,0.6,77.3,MX,0.6,77.3,,,202241087410693CAKBNA,265889,9829062
Table1a,2022,4,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",10874,11278,CAK,DCA,314,12,243.77,AA,1,243.77,AA,1,243.77,,,202241087411278CAKDCA,265889,11553850
Table1a,2022,4,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",10874,15016,CAK,STL,498,4,309.31,UA,0.6579,327.97,AA,0.3421,273.42,,,202241087415016CAKSTL,265889,6709080
Table1a,2022,4,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12191,CAK,HOU,1106,0,637.5,AA,0.5,711,AA,0.5,711,,,202241087412191CAKHOU,265889,6462948
Table1a,2022,4,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",10874,12266,CAK,IAH,1106,8,368.23,UA,0.7179,359.22,UA,0.7179,359.22,,,202241087412266CAKIAH,265889,19814052
Table1a,2022,4,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",10874,13204,CAK,MCO,895,18,315.33,AA,0.9226,314.6,AA,0.9226,314.6,,,202241087413204CAKMCO,265889,24469733
Table1a,2022,4,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",10874,13487,CAK,MSP,657,6,329.7,UA,0.7544,324.88,AA,0.2105,324.33,,,202241087413487CAKMSP,265889,15242089
Table1a,2022,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,11618,CAK,EWR,459,0,340.12,UA,1,340.12,UA,1,340.12,,,202241087411618CAKEWR,265889,21774690
Table1a,2022,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12197,CAK,HPN,459,1,289.6,AA,1,289.6,AA,1,289.6,,,202241087412197CAKHPN,265889,916700
Table1a,2022,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12478,CAK,JFK,459,0,224.33,AA,1,224.33,AA,1,224.33,,,202241087412478CAKJFK,265889,27154885
Table1a,2022,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12953,CAK,LGA,459,5,259.87,AA,0.9286,246.14,AA,0.9286,246.14,,,202241087412953CAKLGA,265889,14367463
Table1a,2022,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,8,317.12,AA,0.9079,323.81,UA,0.0526,219.5,,,202241087414635CAKRSW,265889,5132694
Table1a,2022,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",10874,12889,CAK,LAS,1846,49,182.14,MX,0.7827,122.83,MX,0.7827,122.83,,,202241087412889CAKLAS,265889,25480500
Table1a,2022,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,6,472.05,UA,0.8679,493.3,AA,0.0755,294.5,,,202241087414771CAKSFO,265889,20411420
Table1a,2022,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14831,CAK,SJC,2187,1,956.41,AA,0.5714,1091.02,UA,0.2857,536.5,,,202241087414831CAKSJC,265889,5590137
Table1a,2022,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,11697,CAK,FLL,1080,24,163.65,G4,0.6972,108.94,G4,0.6972,108.94,,,202241087411697CAKFLL,265889,15370165
Table1a,2022,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,8,314.64,AA,0.9437,312.78,UA,0.0282,213,,,202241087413303CAKMIA,265889,23949892
Table1a,2022,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,10800,CAK,BUR,2073,0,570.22,UA,0.75,645.67,UA,0.75,645.67,,,202241087410800CAKBUR,265889,3054729
Table1a,2022,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,10,384.39,UA,0.7111,361.57,UA,0.7111,361.57,,,202241087412892CAKLAX,265889,32326616
Table1a,2022,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,1,389.33,UA,0.8333,411.8,AA,0.1667,277,,,202241087413891CAKONT,265889,2840758
Table1a,2022,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,4,391.18,UA,0.9487,405.16,AA,0.0513,132.5,,,202241087414908CAKSNA,265889,5536313
Table1a,2022,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,52,95.32,G4,1,95.32,G4,1,95.32,,,202241087414112CAKPIE,265889,1221120
Table1a,2022,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,40,186.63,MX,0.6559,116.48,MX,0.6559,116.48,,,202241087415304CAKTPA,265889,10539459
Table1a,2022,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",10874,14679,CAK,SAN,2045,7,441.18,UA,0.6129,448.16,AA,0.3548,413.96,,,202241087414679CAKSAN,265889,11162224
Table1a,2022,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",10874,14100,CAK,PHL,363,0,291.25,AA,1,291.25,AA,1,291.25,,,202241087414100CAKPHL,265889,12421168
Table1a,2022,1,31721,33195,"Flint, MI","Tampa, FL (Metropolitan Area)",11721,14112,FNT,PIE,1040,205,113.11,G4,1,113.11,G4,1,113.11,,,202211172114112FNTPIE,299782,1221120
Table1a,2022,1,31721,33195,"Flint, MI","Tampa, FL (Metropolitan Area)",11721,15304,FNT,TPA,1040,17,177.82,AA,0.7143,195.41,UA,0.2857,133.83,,,202211172115304FNTTPA,299782,10539459
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,11618,ASE,EWR,1750,87,568.57,UA,0.8943,573.97,AA,0.065,472.53,,,202211037211618ASEEWR,299840,21774690
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12197,ASE,HPN,1750,7,527.14,UA,0.6119,526.63,AA,0.2239,459.69,,,202211037212197ASEHPN,299840,916700
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12478,ASE,JFK,1750,8,779.36,AA,0.5915,684.01,AA,0.5915,684.01,,,202211037212478ASEJFK,299840,27154885
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12953,ASE,LGA,1750,143,554.1,UA,0.8372,553.87,AA,0.1277,553.71,,,202211037212953ASELGA,299840,14367463
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,10800,ASE,BUR,737,0,213.5,AA,1,213.5,AA,1,213.5,,,202211037210800ASEBUR,299840,3054729
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,12892,ASE,LAX,737,292,308.72,UA,0.605,305.82,UA,0.605,305.82,,,202211037212892ASELAX,299840,32326616
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,13891,ASE,ONT,737,2,297.67,UA,0.5714,291.58,UA,0.5714,291.58,,,202211037213891ASEONT,299840,2840758
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,14908,ASE,SNA,737,45,286.4,UA,0.9206,289.97,AA,0.0769,245.35,,,202211037214908ASESNA,299840,5536313
Table1a,2022,2,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",10666,13796,BLI,OAK,790,199,104.2,WN,0.8077,105.71,G4,0.1769,82.6,,,202221066613796BLIOAK,321487,5506232
Table1a,2022,2,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",10666,14771,BLI,SFO,790,7,278.3,AS,0.9552,280.28,WN,0.0299,162,,,202221066614771BLISFO,321487,20411420
Table1a,2022,2,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",10666,14831,BLI,SJC,790,11,233.35,AS,0.7449,248.91,WN,0.2143,190.33,,,202221066614831BLISJC,321487,5590137
Table1a,2022,3,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",10666,13796,BLI,OAK,790,248,114.15,WN,0.7689,118.71,G4,0.2083,90.31,,,202231066613796BLIOAK,321487,5506232
