quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,log_fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,pax_city1,pax_city2
2,30977,30325,"Chicago, IL","Denver, CO",13232,11292,78,16,895,1248,5.196948872159748,11,0.6801,206.48,5,0.3124,122.51,9650281,33773832
2,30977,30325,"Chicago, IL","Denver, CO",13930,11292,92,16,895,2823,5.4174328474381985,10,0.594,239.66,11,0.2547,180.86,33120474,33773832
2,30977,30436,"Chicago, IL","Tucson, AZ",13232,15376,78,105,1440,40,5.566740164061006,11,0.9781,261.27,11,0.9781,261.27,9650281,1699305
2,30977,30436,"Chicago, IL","Tucson, AZ",13930,15376,92,105,1440,212,5.738699066559761,1,0.8903,306.42,11,0.0451,258.41,33120474,1699305
2,30977,30466,"Chicago, IL","Phoenix, AZ",13232,14107,78,72,1444,1258,5.339795145994345,11,0.7252,232.05,5,0.2678,143.06,9650281,21852586
2,30977,30466,"Chicago, IL","Phoenix, AZ",13930,14107,92,72,1444,1968,5.627980761239919,1,0.4874,307.66,11,0.2081,218.39,33120474,21852586
2,30977,30529,"Chicago, IL","Hartford, CT",13232,10529,78,0,783,185,5.031940060590085,11,0.9706,149.65,11,0.9706,149.65,9650281,2844713
2,30977,30529,"Chicago, IL","Hartford, CT",13930,10529,92,0,783,606,5.321007976467735,10,0.6014,192.66,10,0.6014,192.66,33120474,2844713
2,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,78,91,1733,177,5.755330736536777,11,0.9625,315.61,11,0.9625,315.61,9650281,22157862
2,30977,30559,"Chicago, IL","Seattle, WA",13930,14747,92,91,1733,2443,5.735313440935548,2,0.4112,314.18,4,0.2334,292.26,33120474,22157862
2,30977,30615,"Chicago, IL","El Paso, TX",13232,11540,78,21,1237,83,5.345105528046796,11,0.9478,209.96,5,0.0222,122.76,9650281,1931067
2,30977,30615,"Chicago, IL","El Paso, TX",13930,11540,92,21,1237,227,5.642545165185012,1,0.4345,306.17,11,0.2201,198.94,33120474,1931067
2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13232,11042,78,9,343,207,5.075861079013963,11,0.9916,159.13,11,0.9916,159.13,9650281,4237795
2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13930,10874,92,7,343,71,5.279644101282416,10,0.9892,196.62,10,0.9892,196.62,33120474,265889
2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13930,11042,92,9,343,723,5.1874416702021,10,0.7312,178.49,1,0.259,178.19,33120474,4237795
2,30977,30693,"Chicago, IL","Nashville, TN",13232,10693,78,1,409,667,5.089015081422307,11,0.9943,161.7,11,0.9943,161.7,9650281,9829062
2,30977,30693,"Chicago, IL","Nashville, TN",13930,10693,92,1,409,1132,5.2171073111224935,11,0.3814,146.9,11,0.3814,146.9,33120474,9829062
2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,10821,78,5,621,629,5.1466220032958425,11,0.9903,171.42,11,0.9903,171.42,9650281,11151169
2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,11278,78,15,621,653,5.079912569581,11,0.9885,160.27,11,0.9885,160.27,9650281,11553850
2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,12264,78,33,621,179,5.009568058135833,11,0.9885,148.45,11,0.9885,148.45,9650281,10266324
2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,10821,92,5,621,903,5.174906021632801,11,0.4358,156.87,11,0.4358,156.87,33120474,11151169
2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,11278,92,15,621,2100,5.2677035079302,1,0.5084,196.61,10,0.4739,190.22,33120474,11553850
2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,12264,92,33,621,521,5.387975238478572,10,0.9762,217.87,10,0.9762,217.87,33120474,10266324
2,30977,31066,"Chicago, IL","Columbus, OH",13930,11066,92,11,296,477,5.401280009605862,10,0.6323,214.55,10,0.6323,214.55,33120474,3618555
2,30977,31123,"Chicago, IL","St. Louis, MO",13232,15016,78,98,258,431,5.140200498450899,11,1.0,170.75,11,1.0,170.75,9650281,6709080
2,30977,31123,"Chicago, IL","St. Louis, MO",13930,15016,92,98,258,346,5.425522540783325,1,0.55,208.77,1,0.55,208.77,33120474,6709080
2,30977,31135,"Chicago, IL","Myrtle Beach, SC",13232,13577,78,60,753,197,5.1101185725812055,11,0.9906,165.12,11,0.9906,165.12,9650281,1706591
2,30977,31135,"Chicago, IL","Myrtle Beach, SC",13930,13577,92,60,753,476,4.836678653633928,8,0.6408,86.4,8,0.6408,86.4,33120474,1706591
2,30977,31136,"Chicago, IL","Jacksonville, FL",13232,12451,78,41,864,169,5.3453440719757905,11,0.9461,203.92,11,0.9461,203.92,9650281,3177393
2,30977,31136,"Chicago, IL","Jacksonville, FL",13930,12451,92,41,864,467,5.488979047616993,10,0.5445,238.18,10,0.5445,238.18,33120474,3177393
2,30977,31295,"Chicago, IL","Detroit, MI",13232,11433,78,19,235,238,5.139145769652782,4,0.5454,186.88,11,0.4546,151.0,9650281,13751197
2,30977,31295,"Chicago, IL","Detroit, MI",13930,11433,92,19,235,686,5.31532196536386,4,0.5743,199.53,4,0.5743,199.53,33120474,13751197
2,30977,31453,"Chicago, IL","Houston, TX",13232,12191,78,29,945,930,5.160261468052068,11,0.9965,174.23,11,0.9965,174.23,9650281,6462948
2,30977,31453,"Chicago, IL","Houston, TX",13232,12266,78,34,945,289,5.027033439905892,11,0.9722,152.76,5,0.0214,98.21,9650281,19814052
2,30977,31453,"Chicago, IL","Houston, TX",13930,12191,92,29,945,52,5.272743115428606,11,0.8526,174.66,11,0.8526,174.66,33120474,6462948
2,30977,31453,"Chicago, IL","Houston, TX",13930,12266,92,34,945,2097,5.309059463079938,10,0.6426,230.58,8,0.2179,111.39,33120474,19814052
2,30977,31454,"Chicago, IL","Orlando, FL",13232,13204,78,51,1005,1343,5.188669897243505,11,0.9752,179.33,5,0.0153,90.1,9650281,24469733
2,30977,31454,"Chicago, IL","Orlando, FL",13930,13204,92,51,1005,2746,5.231322497723758,10,0.3812,209.27,5,0.1197,103.93,33120474,24469733
2,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",13232,13487,78,58,349,810,5.13456237932792,11,0.6719,142.54,11,0.6719,142.54,9650281,15242089
2,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",13930,13487,92,58,349,1607,5.285637313390662,10,0.4319,192.49,9,0.1117,100.94,33120474,15242089
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,11618,78,22,773,4,5.48786276843131,4,0.9744,243.36,4,0.9744,243.36,9650281,21774690
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12197,78,30,773,1,5.180096735160605,4,1.0,177.7,4,1.0,177.7,9650281,916700
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12391,78,38,773,20,5.349580660485578,11,0.9837,212.05,11,0.9837,212.05,9650281,611749
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12478,78,42,773,1,5.683001368805979,4,1.0,293.83,4,1.0,293.83,9650281,27154885
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12953,78,46,773,965,5.022827334861618,11,0.9965,151.78,11,0.9965,151.78,9650281,14367463
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,11618,92,22,773,2855,5.325592008682917,10,0.5564,225.19,1,0.4098,178.0,33120474,21774690
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12197,92,30,773,359,5.4405978738048075,1,0.5824,235.09,10,0.3888,223.7,33120474,916700
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12391,92,38,773,16,5.294259143087182,11,0.7667,185.72,11,0.7667,185.72,33120474,611749
2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12478,92,42,773,834,5.241694103606946,1,0.3787,184.67,3,0.2875,164.94,33120474,27154885
